name,rating,review_count,price,categories,city,state,zip_code,latitude,longitude,address,url
Cleo's Bar & Grill,4.0,439,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Chicago,IL,60622,41.89563,-87.67599,"1935 W Chicago Ave Chicago, IL 60622",https://www.yelp.com/biz/cleos-bar-and-grill-chicago-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Hummus Grill,4.5,99,$$,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",Chicago,IL,60622,41.89542,-87.67725,"744 N Damen Ave Chicago, IL 60622",https://www.yelp.com/biz/hummus-grill-chicago-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Jibaritos y Más,4.0,450,$$,"[{'alias': 'puertorican', 'title': 'Puerto Rican'}]",Chicago,IL,60647,41.92483,-87.712254,"3400 W Fullerton Ave Chicago, IL 60647",https://www.yelp.com/biz/jibaritos-y-m%C3%A1s-chicago-4?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Sumi Sushi,4.0,68,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'soup', 'title': 'Soup'}]",Chicago,IL,60605,41.8657169853,-87.6239298737,"1303 S Michigan Ave Chicago, IL 60605",https://www.yelp.com/biz/sumi-sushi-chicago-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Enso Sushi & Bar,4.0,442,$$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bars', 'title': 'Bars'}]",Chicago,IL,60647,41.9107586,-87.6773651,"1613 N Damen Ave Chicago, IL 60647",https://www.yelp.com/biz/enso-sushi-and-bar-chicago-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Eighty Eight Eggs,4.5,25,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Chicago,IL,60625,41.97186,-87.67902,"4943 N Damen Ave Chicago, IL 60625",https://www.yelp.com/biz/eighty-eight-eggs-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Broken Shaker at Freehand Chicago,4.0,409,$$,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Chicago,IL,60611,41.892305,-87.627333,"19 East Ohio St Chicago, IL 60611",https://www.yelp.com/biz/broken-shaker-at-freehand-chicago-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Taqueria Traspasada,4.0,265,$$,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]",Chicago,IL,60618,41.9389724731445,-87.698112487793,"3144 N California Ave Chicago, IL 60618",https://www.yelp.com/biz/taqueria-traspasada-chicago-4?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Serbian Village Restaurant,4.5,15,$$,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}]",Chicago,IL,60618,41.95424,-87.70731,"3144 W Irving Park Rd Chicago, IL 60618",https://www.yelp.com/biz/serbian-village-restaurant-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Whispers At Oak Street Beach,3.0,64,$$,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Chicago,IL,60611,41.9017650772903,-87.6219103,"1001 N Lake Shore Dr Chicago, IL 60611",https://www.yelp.com/biz/whispers-at-oak-street-beach-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The Rabbit Hole,3.5,91,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Chicago,IL,60610,41.90419,-87.63477,"1208 N Wells St Chicago, IL 60610",https://www.yelp.com/biz/the-rabbit-hole-chicago-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
SaiMai Thai,4.0,173,$$,"[{'alias': 'thai', 'title': 'Thai'}]",Chicago,IL,60614,41.9186,-87.63792,"338 W Armitage Ave Chicago, IL 60614",https://www.yelp.com/biz/saimai-thai-chicago-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Angelina Ristorante,4.0,782,$$,"[{'alias': 'italian', 'title': 'Italian'}]",Chicago,IL,60657,41.947146362475,-87.6469336269836,"3561 N Broadway St Chicago, IL 60657",https://www.yelp.com/biz/angelina-ristorante-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Dolo Restaurant and Bar,4.0,517,$$,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",Chicago,IL,60616,41.8525599,-87.63604,"2222 S Archer Ave Chicago, IL 60616",https://www.yelp.com/biz/dolo-restaurant-and-bar-chicago-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The Capital Grille,4.5,854,$$$,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",Chicago,IL,60611,41.893789,-87.622358,"633 N Saint Clair St Chicago, IL 60611",https://www.yelp.com/biz/the-capital-grille-chicago-4?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Jin Ju,4.0,353,$$,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]",Chicago,IL,60640,41.9764,-87.66803,"5203 N Clark St Chicago, IL 60640",https://www.yelp.com/biz/jin-ju-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
El Barco Mariscos ,3.5,850,$$,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Chicago,IL,60622,41.9007453918457,-87.6670761108398,"1035 N Ashland Ave Chicago, IL 60622",https://www.yelp.com/biz/el-barco-mariscos-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Goddess and Grocer,2.5,130,$$,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Chicago,IL,60610,41.898796,-87.6426989,"901 N Larrabee St Chicago, IL 60610",https://www.yelp.com/biz/goddess-and-grocer-chicago-5?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Blackwood BBQ,4.0,25,$$,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Chicago,IL,60606,41.87901,-87.63451,"211 W Adams st Chicago, IL 60606",https://www.yelp.com/biz/blackwood-bbq-chicago-10?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Bai Cafe,4.5,40,$$,"[{'alias': 'uzbek', 'title': 'Uzbek'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Chicago,IL,60657,41.9435827,-87.6689552,"3406 N Ashland Ave Chicago, IL 60657",https://www.yelp.com/biz/bai-cafe-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The Red Lion Pub,4.5,201,$$,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Chicago,IL,60614,41.9262503,-87.6502686,"2446 N Lincoln Ave Chicago, IL 60614",https://www.yelp.com/biz/the-red-lion-pub-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Noodles In the Pot,4.0,713,$$,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",Chicago,IL,60614,41.9269149578037,-87.6487970352173,"2453 N Halsted St Chicago, IL 60614",https://www.yelp.com/biz/noodles-in-the-pot-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Harry Caray's Italian Steakhouse - River North,4.0,836,$$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}]",Chicago,IL,60654,41.889099,-87.629334,"33 W Kinzie St Chicago, IL 60654",https://www.yelp.com/biz/harry-carays-italian-steakhouse-river-north-chicago-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Rooks Corner,3.5,26,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Chicago,IL,60607,41.8738837,-87.6660615,"625 S Ashland Ave Chicago, IL 60607",https://www.yelp.com/biz/rooks-corner-chicago-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Tarantino's,4.0,209,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Chicago,IL,60614,41.91834,-87.65595,"1112 W Armitage Ave Chicago, IL 60614",https://www.yelp.com/biz/tarantinos-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Harry Caray's Tavern -Navy Pier,3.0,661,$$,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",Chicago,IL,60611,41.8916034336946,-87.6092710221137,"700 E Grand Ave Chicago, IL 60611",https://www.yelp.com/biz/harry-carays-tavern-navy-pier-chicago-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Slurp Slurp,3.5,241,$$,"[{'alias': 'chinese', 'title': 'Chinese'}]",Chicago,IL,60616,41.851539939222,-87.6316161453724,"2247 S Wentworth Ave Chicago, IL 60616",https://www.yelp.com/biz/slurp-slurp-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Bao Bing,4.0,38,$$,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}]",Chicago,IL,60607,41.8865255363407,-87.6496984016747,"857 W Fulton Market Chicago, IL 60607",https://www.yelp.com/biz/bao-bing-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Goddess and The Baker,4.0,1251,$$,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",Chicago,IL,60603,41.881259,-87.625846,"33 S Wabash Ave Chicago, IL 60603",https://www.yelp.com/biz/goddess-and-the-baker-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Lion's Den Eatery,5.0,1,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Chicago,IL,60623,41.8512551,-87.7298733,"4203 W Cermak Rd Chicago, IL 60623",https://www.yelp.com/biz/lions-den-eatery-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Shanghai Terrace,4.0,364,$$$,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Chicago,IL,60611,41.896204,-87.625096,"108 E Superior St Ste 2508 Chicago, IL 60611",https://www.yelp.com/biz/shanghai-terrace-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Bienmesabe,4.0,499,$$,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}]",Chicago,IL,60613,41.9614551,-87.670454,"1637 W Montrose Ave Chicago, IL 60613",https://www.yelp.com/biz/bienmesabe-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Wabi Sabi Rotary,4.0,212,$$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'conveyorsushi', 'title': 'Conveyor Belt Sushi'}]",Chicago,IL,60640,41.9642886,-87.6546151,"4521 N Sheridan Chicago, IL 60640",https://www.yelp.com/biz/wabi-sabi-rotary-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Lao Sze Chuan,3.5,938,$$,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",Chicago,IL,60611,41.8914408,-87.6243185,"520 N Michigan Ave Ste 420 Chicago, IL 60611",https://www.yelp.com/biz/lao-sze-chuan-chicago-5?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Savanna Restaurant,4.5,31,$$,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Chicago,IL,60659,41.98450769999999,-87.697116,"5657 N Lincoln Ave Chicago, IL 60659",https://www.yelp.com/biz/savanna-restaurant-chicago-4?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Nuevo Leon Restaurant,4.0,164,$$,"[{'alias': 'mexican', 'title': 'Mexican'}]",Chicago,IL,60623,41.8442351,-87.7163775,"3657 W 26th St Chicago, IL 60623",https://www.yelp.com/biz/nuevo-leon-restaurant-chicago-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Vinci Restaurant,4.0,285,$$,"[{'alias': 'italian', 'title': 'Italian'}]",Chicago,IL,60614,41.9136528393318,-87.6485343190491,"1732 N Halsted St Chicago, IL 60614",https://www.yelp.com/biz/vinci-restaurant-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Centennial Crafted Beer & Eatery,4.5,250,$$,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Chicago,IL,60654,41.8958299,-87.63235,"733 N LaSalle Dr Chicago, IL 60654",https://www.yelp.com/biz/centennial-crafted-beer-and-eatery-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
El Taco Azteca,4.5,212,$$,"[{'alias': 'mexican', 'title': 'Mexican'}]",Chicago,IL,60608,41.85185,-87.68029,"2151 W Cermak Rd Chicago, IL 60608",https://www.yelp.com/biz/el-taco-azteca-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
D'Nuez,3.0,70,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",Chicago,IL,60608,41.8579099,-87.67615,"2000 W 18th St Chicago, IL 60608",https://www.yelp.com/biz/d-nuez-chicago-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Tanaka Ramen,4.0,172,$$,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Chicago,IL,60614,41.9328773819745,-87.6430871977416,"553 W Diversey Pkwy Chicago, IL 60614",https://www.yelp.com/biz/tanaka-ramen-chicago-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Village Tap,4.0,299,$$,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Chicago,IL,60618,41.94292,-87.68061,"2055 W Roscoe St Chicago, IL 60618",https://www.yelp.com/biz/village-tap-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Nando's PERi-PERi,4.0,277,$$,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'southafrican', 'title': 'South African'}]",Chicago,IL,60611,41.893239,-87.6216278076172,"227 E Ontario St Chicago, IL 60611",https://www.yelp.com/biz/nandos-peri-peri-chicago-25?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The Boiler Room,3.5,901,$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",Chicago,IL,60647,41.922116,-87.697669,"2210 N California Ave Chicago, IL 60647",https://www.yelp.com/biz/the-boiler-room-chicago-5?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Barcocina - Chicago,3.5,755,$$,"[{'alias': 'mexican', 'title': 'Mexican'}]",Chicago,IL,60657,41.9347,-87.65359,"2901 N Sheffield Ave Chicago, IL 60657",https://www.yelp.com/biz/barcocina-chicago-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
El Pollo Real,4.5,35,$$,"[{'alias': 'mexican', 'title': 'Mexican'}]",Chicago,IL,60623,41.8368243063035,-87.720853603346,"3823 W 31st St Chicago, IL 60623",https://www.yelp.com/biz/el-pollo-real-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The Burger Point,4.0,621,$$,"[{'alias': 'burgers', 'title': 'Burgers'}]",Chicago,IL,60616,41.8562862457147,-87.6273884868141,"1900 S State St Chicago, IL 60616",https://www.yelp.com/biz/the-burger-point-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
SPACE 519 | The Lunchroom,4.0,49,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Chicago,IL,60611,41.89871,-87.62142,"200 E Chestnut St SPACE 519 Chicago, IL 60611",https://www.yelp.com/biz/space-519-the-lunchroom-chicago-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
BarTucci,4.5,341,$$,"[{'alias': 'italian', 'title': 'Italian'}]",Chicago,IL,60634,41.9423838,-87.806911,"3426 N Harlem Ave Chicago, IL 60634",https://www.yelp.com/biz/bartucci-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Kabobi Grill,4.5,835,$$,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",Chicago,IL,60625,41.9680551997115,-87.7086880803108,"4748 N Kedzie Ave Chicago, IL 60625",https://www.yelp.com/biz/kabobi-grill-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
BITES asian kitchen + bar,4.0,643,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}]",Chicago,IL,60657,41.94221,-87.65209,"3313 N Clark St Chicago, IL 60657",https://www.yelp.com/biz/bites-asian-kitchen-bar-chicago-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Nico Osteria,4.0,821,$$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]",Chicago,IL,60611,41.9013688470215,-87.6276382123032,"1015 N Rush St Chicago, IL 60611",https://www.yelp.com/biz/nico-osteria-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Four Moon Tavern,4.5,292,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Chicago,IL,60657,41.943149,-87.675881,"1847 W Roscoe St Chicago, IL 60657",https://www.yelp.com/biz/four-moon-tavern-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
American Craft Kitchen & Bar,3.5,98,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Chicago,IL,60601,41.88770497439666,-87.62270134321086,"151 E Wacker Dr Chicago, IL 60601",https://www.yelp.com/biz/american-craft-kitchen-and-bar-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Kim’s Home Cooking,4.5,53,$$,"[{'alias': 'korean', 'title': 'Korean'}]",Chicago,IL,60625,41.9693106823458,-87.7081189433495,"4829 N Kedzie Ave Chicago, IL 60625",https://www.yelp.com/biz/kim-s-home-cooking-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Stella's Diner,4.0,801,$$,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Chicago,IL,60657,41.937642,-87.6444816,"3042 N Broadway St Chicago, IL 60657",https://www.yelp.com/biz/stellas-diner-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Pokiology,4.5,231,$$,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Chicago,IL,60640,41.965489041314,-87.6613923567586,"4600 N Magnolia Ave Ste C Chicago, IL 60640",https://www.yelp.com/biz/pokiology-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Bonci,4.5,480,$$,"[{'alias': 'pizza', 'title': 'Pizza'}]",Chicago,IL,60607,41.8848241,-87.6509421,"161 N Sangamon St Chicago, IL 60607",https://www.yelp.com/biz/bonci-chicago?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
