name,rating,review_count,price,latitude,longitude,stars,michelin,latBin,lonBin
Good Thanks Cafe,4.5,280,2,40.71972,-73.98952,0,0,40.6,-74.0
Marufuku Ramen - New York,4.5,100,2,40.72697,-73.98863,0,0,40.6,-74.0
Tara Rose,4.5,468,2,40.74179566099217,-73.9812332883433,0,0,40.6,-74.0
Chow House,4.5,494,2,40.72915,-74.00072,0,0,40.6,-74.2
Da Claudio,4.5,543,2,40.71087,-74.00753,0,0,40.6,-74.2
Hometown Bar-B-Que,4.0,1488,2,40.67486,-74.01602,0,0,40.6,-74.2
The Binc,4.5,74,2,40.69925,-73.99227,0,0,40.6,-74.0
Bunker,4.0,741,2,40.7105638,-73.9233984,0,0,40.6,-74.0
Jajaja Mexicana,4.5,463,2,40.72979,-74.00455,0,0,40.6,-74.2
Bacall's Family Steakhouse,4.0,259,3,40.7576,-73.98693,0,0,40.6,-74.0
Forma Pasta Factory,4.5,381,2,40.72371,-73.95157,0,0,40.6,-74.0
Saraghina Pizzeria,4.0,937,2,40.6837407,-73.9353473,0,0,40.6,-74.0
Ramen Danbo,4.5,380,2,40.6761199579391,-73.9745199680328,0,0,40.6,-74.0
MONO+MONO,4.0,631,2,40.72549,-73.98803,0,0,40.6,-74.0
Evil Katsu,4.5,63,2,40.72768479788727,-73.98324300000446,0,0,40.6,-74.0
Grimaldi's Pizzeria,3.5,4746,2,40.702583,-73.9932413,0,0,40.6,-74.0
Rosie's,4.0,803,2,40.72492,-73.99079,0,0,40.6,-74.0
Bread & Spread,4.5,175,2,40.7025945,-73.9869119,0,0,40.6,-74.0
Diner,4.0,766,2,40.71069,-73.96559,0,0,40.6,-74.0
Wild Ink,4.0,211,3,40.753754,-74.001388,0,0,40.6,-74.2
Gersi,4.5,312,2,40.683438,-73.995711,0,0,40.6,-74.0
Dun Huang -  Grand Central,4.5,240,2,40.74922,-73.97785,0,0,40.6,-74.0
886,4.0,519,2,40.72877,-73.98873,0,0,40.6,-74.0
Sama Street,5.0,143,2,40.7328843,-73.9545232327229,0,0,40.6,-74.0
OBAO,4.0,3171,2,40.7606544,-73.991332,0,0,40.6,-74.0
Kokomo,4.0,507,2,40.721985,-73.959706,0,0,40.6,-74.0
Szechuan Mountain House,4.5,482,2,40.72911,-73.98858,0,0,40.6,-74.0
Four Four South Village,4.5,46,2,40.728920411124825,-73.9898209,0,0,40.6,-74.0
Dante,4.0,481,2,40.72879,-74.00165,0,0,40.6,-74.2
Top Thai Greenwich,4.5,1689,2,40.729771,-73.999392,0,0,40.6,-74.0
Ruby's Cafe,4.0,1420,2,40.7223288,-73.996326,0,0,40.6,-74.0
White Oak Tavern,4.5,387,2,40.73036,-73.99462,0,0,40.6,-74.0
Chez Ma Tante,4.0,223,2,40.7268966108951,-73.95740360609793,0,0,40.6,-74.0
Seamore’s Dumbo,3.5,152,2,40.7032,-73.99145,0,0,40.6,-74.0
Oxomoco,4.0,436,3,40.7299099,-73.95548,0,0,40.6,-74.0
Spicy Moon East Village,4.5,503,2,40.72674,-73.98722,0,0,40.6,-74.0
Mémé Mediterranean,4.0,645,2,40.736412,-74.00616,0,0,40.6,-74.2
A Pasta Bar,4.0,373,2,40.72229,-74.00403,0,0,40.6,-74.2
Joe's Home of Soup Dumplings,4.5,181,2,40.75723,-73.97702,0,0,40.6,-74.0
Chama Mama,4.5,474,2,40.7384,-73.99892,0,0,40.6,-74.0
Cathédrale Restaurant,4.0,236,4,40.7316,-73.98951,0,0,40.6,-74.0
Barrio Chino,4.0,1149,2,40.718022,-73.990026,0,0,40.6,-74.0
The Elgin,4.5,179,2,40.758194,-73.980905,0,0,40.6,-74.0
Kiki's,4.0,707,2,40.7144971858255,-73.9918553931336,0,0,40.6,-74.0
5ive Spice,4.5,803,2,40.681442,-73.977241,0,0,40.6,-74.0
Upland,4.0,1106,3,40.7418912,-73.9846396,0,0,40.6,-74.0
Lighthouse,4.0,281,2,40.7104080536563,-73.9539040490168,0,0,40.6,-74.0
City Vineyard,4.0,1042,2,40.7205582,-74.0118093,0,0,40.6,-74.2
La Pecora Bianca,4.0,820,2,40.74358,-73.9892,0,0,40.6,-74.0
Saigon Shack,4.0,2537,2,40.72969,-74.000629,0,0,40.6,-74.2
Emily - West Village,4.0,822,2,40.729330068469,-74.0038400073579,0,0,40.6,-74.2
Llama Inn,4.0,585,3,40.71672,-73.95051,0,0,40.6,-74.0
Sunflower - Gramercy,4.5,223,2,40.7399,-73.98219,0,0,40.6,-74.0
Leuca,4.0,371,3,40.722121,-73.956678,0,0,40.6,-74.0
Barn Joo Nomad,4.5,74,2,40.74604,-73.99022,0,0,40.6,-74.0
Butler,4.0,148,2,40.7032670673495,-73.9922419276899,0,0,40.6,-74.0
Dim Sum Palace,4.5,299,2,40.7259,-73.98986,0,0,40.6,-74.0
Dudley's,4.0,858,2,40.71798,-73.99042,0,0,40.6,-74.0
Cafe Habana,4.0,3205,2,40.722998,-73.994171,0,0,40.6,-74.0
Mission - Brooklyn,3.5,89,2,40.709382,-73.923229,0,0,40.6,-74.0
Glasserie,4.0,395,3,40.7376154,-73.9560697,0,0,40.6,-74.0
Five Senses,4.0,1564,2,40.747573158626,-73.9863122632311,0,0,40.6,-74.0
Bluestone Lane DUMBO Café,4.0,225,2,40.70077577888819,-73.98836356287899,0,0,40.6,-74.0
The Greek,4.5,501,3,40.72403160851802,-74.01044800203925,0,0,40.6,-74.2
Tiny's & The Bar Upstairs,4.0,611,2,40.716698,-74.00816,0,0,40.6,-74.2
St Tropez West Village,4.5,233,3,40.73704,-74.00386,0,0,40.6,-74.2
Nerai,4.5,599,3,40.76025680562028,-73.97308771164371,0,0,40.6,-74.0
Citizens Of Gramercy,4.0,184,2,40.73669225517018,-73.98148811349184,0,0,40.6,-74.0
Pig Beach,4.0,666,2,40.6792941479875,-73.9880264255794,0,0,40.6,-74.0
Le Sia,4.5,86,3,40.76072,-73.99119,0,0,40.6,-74.0
Pig & Butter,4.0,53,2,40.720224,-73.988099,0,0,40.6,-74.0
Cowgirl Seahorse,4.0,618,2,40.7081358,-74.0004532,0,0,40.6,-74.2
The Odeon,4.0,695,3,40.71692,-74.00792,0,0,40.6,-74.2
Colonie,4.0,623,3,40.6909,-73.9958,0,0,40.6,-74.0
Nami Nori,4.0,457,3,40.730284,-74.003212,0,0,40.6,-74.2
Davelle,4.5,218,2,40.71852,-73.98605,0,0,40.6,-74.0
Rice & Miso,4.5,88,2,40.6845436245203,-73.9837776124477,0,0,40.6,-74.0
Mom's Kitchen & Bar,4.5,1153,2,40.76247,-73.9901,0,0,40.6,-74.0
Despaña Fine Foods & Tapas Cafe,4.5,585,2,40.721094,-73.9978255,0,0,40.6,-74.0
Soba-ya,4.0,1493,2,40.72965,-73.9878899,0,0,40.6,-74.0
Alta,4.0,1958,3,40.7345163811398,-73.9983369619683,0,0,40.6,-74.0
Five Leaves,4.0,1648,2,40.72371830945,-73.95159863632,0,0,40.6,-74.0
Golden Diner,4.5,255,2,40.71244,-73.994,0,0,40.6,-74.0
Barn Joo,4.0,1730,2,40.73684,-73.99069,0,0,40.6,-74.0
Guacuco Bed-Stuy,4.5,72,2,40.69192,-73.94289,0,0,40.6,-74.0
Big Tiny,4.5,64,2,40.6834507,-73.992855,0,0,40.6,-74.0
Lincoln Station,4.0,286,2,40.6726102,-73.9627163,0,0,40.6,-74.0
Luke's Lobster FiDi,4.5,1199,2,40.7046213003984,-74.0107793876969,0,0,40.6,-74.2
Buddakan,4.0,4236,4,40.7422762672197,-74.0048000961542,0,0,40.6,-74.2
Carmine's Italian Restaurant - Times Square,4.0,3944,2,40.75749,-73.98662,0,0,40.6,-74.0
House of Joy,4.5,75,2,40.71510354400104,-73.998459,0,0,40.6,-74.0
PMF Pardon My French,4.0,1050,2,40.72473,-73.98115,0,0,40.6,-74.0
Montesacro Pinseria Brooklyn,4.5,185,2,40.71338,-73.95136,0,0,40.6,-74.0
Misi,4.0,426,3,40.71341,-73.96662,0,0,40.6,-74.0
Chela Modern Mexican,4.5,574,2,40.67032,-73.98569,0,0,40.6,-74.0
Fresh Salt,4.0,409,2,40.70707,-74.00244,0,0,40.6,-74.2
The Smith,4.0,1170,3,40.74424,-73.98878,0,0,40.6,-74.0
Silky Kitchen,4.5,255,2,40.73297,-73.98829,0,0,40.6,-74.0
Yakitori Totto,4.0,1371,3,40.765375,-73.983114,0,0,40.6,-74.0
Mr. Sun,4.5,99,2,40.75809,-73.98026,0,0,40.6,-74.0
Gramercy Tavern,4.5,3059,4,40.73844,-73.98825,0,0,40.6,-74.0
Soco,4.0,2252,2,40.693866,-73.964535,0,0,40.6,-74.0
Awesum Dimsum,4.5,292,2,40.7388534,-73.98367370212858,0,0,40.6,-74.0
Three Roosters,4.5,136,2,40.764957,-73.987485,0,0,40.6,-74.0
Sweetwater Restaurant,4.0,427,2,40.7184736,-73.9600178,0,0,40.6,-74.0
Locanda Verde,4.0,1728,3,40.7198601300801,-74.010039072422,0,0,40.6,-74.2
The Orchard Townhouse,4.0,55,3,40.748382,-74.00345305613494,0,0,40.6,-74.2
L'Accolade,4.5,113,2,40.732484,-74.003915,0,0,40.6,-74.2
Izakaya Juraku,4.5,156,2,40.7196796287355,-73.9887088537216,0,0,40.6,-74.0
La Parisienne,4.5,670,2,40.70961,-74.0093799,0,0,40.6,-74.2
Society Cafe,4.0,206,2,40.73621709073928,-73.9966,0,0,40.6,-74.0
Il Corallo Trattoria,4.0,1060,2,40.7262073,-74.0018919,0,0,40.6,-74.2
Wok Wok Southeast Asian Kitchen,4.0,1089,2,40.7140555,-73.9988387116394,0,0,40.6,-74.0
Banter,4.5,90,2,40.739135,-74.005738,0,0,40.6,-74.2
Naked Dog,4.5,253,2,40.7312720665479,-73.9593493647979,0,0,40.6,-74.0
Leyenda,4.0,278,2,40.68431,-73.99197,0,0,40.6,-74.0
Madre,4.5,105,3,40.73311,-73.95798,0,0,40.6,-74.0
Westville Chelsea,4.0,1174,2,40.74175,-74.00007,0,0,40.6,-74.2
Sea Wolf - Bushwick,4.0,603,2,40.70683,-73.9228,0,0,40.6,-74.0
Blue Ribbon Brasserie - SoHo,4.5,958,3,40.725456,-74.003027,0,0,40.6,-74.2
Citizens Of Soho,4.0,57,2,40.72134572319133,-73.99766916309609,0,0,40.6,-74.0
Ops,4.5,163,2,40.70276,-73.9171,0,0,40.6,-74.0
Aita,4.0,298,3,40.686412,-73.966629,0,0,40.6,-74.0
Barboncino Pizza & Bar,4.0,1043,2,40.67206,-73.95717,0,0,40.6,-74.0
Marlow & Sons,4.0,527,3,40.7106126934043,-73.9658814005443,0,0,40.6,-74.0
Clay Pot - West Village,4.5,116,2,40.73138,-74.00319,0,0,40.6,-74.2
The Hideaway Seaport,4.0,117,2,40.7080634,-74.002083,0,0,40.6,-74.2
Boran,4.5,219,2,40.6782327,-73.998062,0,0,40.6,-74.0
Ginger and Lemongrass,4.0,479,2,40.71912,-73.98567,0,0,40.6,-74.0
Paulie Gee's,4.5,1304,2,40.729546,-73.958568,0,0,40.6,-74.0
Tacovision,4.0,285,2,40.7568200311153,-73.9678929001093,0,0,40.6,-74.0
June,4.0,189,2,40.68606512542637,-73.99388911165558,0,0,40.6,-74.0
Amici Ristorante,4.5,117,2,40.71981,-73.99722,0,0,40.6,-74.0
Terre,4.5,121,2,40.671949831792,-73.9837719490146,0,0,40.6,-74.0
Chavela's,4.0,1192,2,40.673484,-73.957267,0,0,40.6,-74.0
Aunt Jake's,4.0,1604,2,40.7186467,-73.9979241,0,0,40.6,-74.0
Schilling,4.0,170,2,40.70857,-74.014,0,0,40.6,-74.2
Clark's Restaurant,4.0,459,2,40.69740294105,-73.993250079407,0,0,40.6,-74.0
Tonchin,4.5,1534,2,40.7502727,-73.9844951,0,0,40.6,-74.0
Frangos Peri Peri,4.5,96,2,40.727787,-73.979444,0,0,40.6,-74.0
Flip Sigi,4.0,874,2,40.7344965,-74.0020674,0,0,40.6,-74.2
Dim Sum Palace,4.0,1450,2,40.76015,-73.9893699,0,0,40.6,-74.0
Di An Di,4.0,245,2,40.72969,-73.95827,0,0,40.6,-74.0
Mao Mao,4.0,47,2,40.69583,-73.933508,0,0,40.6,-74.0
ICHIRAN Midtown,4.0,1015,2,40.74839,-73.99062,0,0,40.6,-74.0
Trapizzino,4.5,252,2,40.72043,-73.98894,0,0,40.6,-74.0
Kabisera,4.5,120,2,40.720907,-73.989913,0,0,40.6,-74.0
Ume Williamsburg,4.0,314,4,40.71657,-73.96559,0,0,40.6,-74.0
The Grey Dog - Union Square,4.0,1110,2,40.733828,-73.993052,0,0,40.6,-74.0
Fornino,4.0,268,2,40.6928735340776,-74.0016932280972,0,0,40.6,-74.2
Katsu-Hama,4.0,1443,2,40.75638,-73.97759,0,0,40.6,-74.0
YunShang Rice Noodle House,4.0,247,2,40.71525,-73.99765,0,0,40.6,-74.0
Joseph Leonard,4.0,689,2,40.7336021670705,-74.001675412843,0,0,40.6,-74.2
Mekelburg's,4.0,86,2,40.71375,-73.96704,0,0,40.6,-74.0
Vineapple Cafe,4.5,81,2,40.698296727787,-73.99307556416,0,0,40.6,-74.0
The Wren,4.0,582,2,40.7263350655,-73.9920476876,0,0,40.6,-74.0
Llama San,4.0,214,4,40.73225,-74.00078,0,0,40.6,-74.2
Doma,4.5,38,2,40.72703,-73.985392,0,0,40.6,-74.0
The Wilson,4.0,253,2,40.74587,-73.99265,0,0,40.6,-74.0
Calle Dao - Chelsea,4.5,862,2,40.74769301,-74.00350737,0,0,40.6,-74.2
Pineapple Club,4.5,178,2,40.725381,-73.983189,0,0,40.6,-74.0
Yardbird,5.0,7,2,40.68798,-73.98961,0,0,40.6,-74.0
Sonnyboy,4.5,161,2,40.72052,-73.9901,0,0,40.6,-74.0
James Provisions,3.5,464,3,40.678984,-73.971489,0,0,40.6,-74.0
ilili,4.0,2532,3,40.74435,-73.98778,0,0,40.6,-74.0
Nara Sushi,4.5,66,2,40.70377,-74.01041,0,0,40.6,-74.2
Lure Fishbar,4.0,1777,3,40.724612166991,-73.998574708004,0,0,40.6,-74.0
Meadowsweet,4.0,441,3,40.7103995,-73.9632384,0,0,40.6,-74.0
Risbo,4.0,207,2,40.6560593,-73.9597273,0,0,40.6,-74.0
LĒNA,4.5,194,2,40.719135,-73.991758,0,0,40.6,-74.0
Henry's End,4.0,371,3,40.6987126,-73.99263839731027,0,0,40.6,-74.0
Kogane Ramen-Brooklyn Heights,4.0,390,2,40.698605,-73.992668,0,0,40.6,-74.0
Lil Frankie's,4.0,1306,2,40.723625,-73.988555,0,0,40.6,-74.0
Los Tacos No. 1,4.5,279,2,40.714282,-74.008675,0,0,40.6,-74.2
Shiki Omakase,4.5,126,4,40.72654,-73.99956,0,0,40.6,-74.0
Veselka,4.0,2788,2,40.729036,-73.98712,0,0,40.6,-74.0
Lotus + Cleaver,4.5,46,2,40.74878631118842,-73.93861437799582,0,0,40.6,-74.0
The Food Sermon Kitchen,4.5,272,2,40.6985551,-73.9712029,0,0,40.6,-74.0
Clinton Street Baking Company,4.0,5408,2,40.721128,-73.983933,0,0,40.6,-74.0
Ras Plant Based,5.0,218,2,40.67343,-73.95682,0,0,40.6,-74.0
Xi'an Famous Foods,4.0,1105,2,40.715082,-73.997342,0,0,40.6,-74.0
Concord Hill,4.0,199,2,40.71558,-73.94428,0,0,40.6,-74.0
El Born,4.5,366,2,40.7243479163883,-73.9512226101037,0,0,40.6,-74.0
Turk's Inn,4.5,61,3,40.70554,-73.922316,0,0,40.6,-74.0
Camillo,4.0,169,2,40.6596,-73.95081,0,0,40.6,-74.0
Ippudo Westside,4.0,3831,2,40.76344,-73.98661,0,0,40.6,-74.0
Galli,4.0,999,2,40.72161,-74.00127,0,0,40.6,-74.2
Fort Defiance,4.0,359,2,40.67719,-74.01291,0,0,40.6,-74.2
Jack's Wife Freda,4.0,899,2,40.729826,-74.003516,0,0,40.6,-74.2
Imani Caribbean Kitchen & Bar,4.0,690,2,40.689413,-73.970866,0,0,40.6,-74.0
JUA,5.0,166,4,40.739694,-73.987832,0,0,40.6,-74.0
Endswell Bar & Bistro,4.5,90,2,40.68618,-73.97377,0,0,40.6,-74.0
Reunion,4.5,523,2,40.7171,-73.95164,0,0,40.6,-74.0
Otway,4.0,94,3,40.68274,-73.96388,0,0,40.6,-74.0
Ootoya Union Square,4.0,359,2,40.73316,-73.99273,0,0,40.6,-74.0
Hao Noodle Chelsea,4.5,488,2,40.7406999,-74.00436,0,0,40.6,-74.2
Lillo Cucina Italiana,5.0,174,2,40.69023,-73.99634,0,0,40.6,-74.0
Elder Greene,4.0,62,2,40.730721,-73.957521,0,0,40.6,-74.0
Cookshop,4.0,2183,2,40.74573188144824,-74.00540454907613,0,0,40.6,-74.2
Peter Luger,4.0,6196,4,40.709945,-73.962478,0,0,40.6,-74.0
Cuba Restaurant and Rum Bar,4.0,1615,2,40.729084,-73.998832,0,0,40.6,-74.0
Fausto,4.0,187,3,40.67597,-73.97181,0,0,40.6,-74.0
Coarse NY,4.5,286,3,40.73913,-74.00363,0,0,40.6,-74.2
Mayfield,4.0,565,2,40.67492409427757,-73.95660173893404,0,0,40.6,-74.0
Judge Roy Bean Public House,4.5,785,2,40.7629158108786,-73.9761248066812,0,0,40.6,-74.0
Friedman's,4.0,703,2,40.755311,-73.998389,0,0,40.6,-74.0
JoJo,4.0,194,3,40.76506,-73.96571,0,0,40.6,-74.0
Juban,4.0,214,2,40.74731,-74.00467,0,0,40.6,-74.2
Tabaré,4.0,693,2,40.713046,-73.958968,0,0,40.6,-74.0
Worthwild,4.5,112,2,40.74428,-74.00272,0,0,40.6,-74.2
Gentle Perch,4.5,138,2,40.705106,-73.942587,0,0,40.6,-74.0
Follia,4.0,245,2,40.7349243164062,-73.9855880737305,0,0,40.6,-74.0
The Smith,4.0,2860,2,40.755165,-73.967868,0,0,40.6,-74.0
Sweet Chick,4.0,766,2,40.67763,-73.97255,0,0,40.6,-74.0
Suzume,4.0,335,2,40.7131652,-73.9494479,0,0,40.6,-74.0
Norma,4.5,508,2,40.743553,-73.980026,0,0,40.6,-74.0
Kaoru,4.5,426,2,40.75202,-73.96977,0,0,40.6,-74.0
Anton's,4.0,108,3,40.735702,-74.005761,0,0,40.6,-74.2
Suspenders Restaurant & Bar,4.0,261,2,40.70857,-74.01347,0,0,40.6,-74.2
Tartine,4.0,1021,2,40.7362899,-74.00344,0,0,40.6,-74.2
Peaches HotHouse,4.0,1311,2,40.6833699737169,-73.9437798410654,0,0,40.6,-74.0
POST,4.5,284,2,40.7225246,-73.9821975,0,0,40.6,-74.0
Barano,4.5,293,3,40.710372,-73.96794,0,0,40.6,-74.0
Yves,4.0,88,2,40.72021,-74.00996,0,0,40.6,-74.2
Itaewon Pocha,4.0,179,2,40.7475125111924,-73.9867554408843,0,0,40.6,-74.0
Khe-Yo,4.0,871,2,40.716906,-74.008587,0,0,40.6,-74.2
Caracas Arepa Bar,4.0,849,2,40.713214,-73.957397,0,0,40.6,-74.0
Kahlo,4.5,175,3,40.752092,-74.0026757,0,0,40.6,-74.2
Balzem,4.0,474,2,40.72139,-73.99545,0,0,40.6,-74.0
LaRina Pastificio & Vino,4.0,183,2,40.6933631896973,-73.9704132080078,0,0,40.6,-74.0
IL Brigante,4.0,447,2,40.707492,-74.002571,0,0,40.6,-74.2
Samurai Mama,4.0,618,2,40.7140208838114,-73.960325717926,0,0,40.6,-74.0
Breakroom,4.5,1633,2,40.7166907225542,-73.9999440120647,0,0,40.6,-74.0
Fob Brooklyn,4.0,272,2,40.6826583,-73.9930755,0,0,40.6,-74.0
Hanoi House,4.0,603,2,40.727066,-73.983505,0,0,40.6,-74.0
Milu,4.5,142,2,40.741084,-73.985324,0,0,40.6,-74.0
Alta Calidad,4.0,231,2,40.680141,-73.968248,0,0,40.6,-74.0
Bea,4.0,2589,2,40.7591968,-73.9923361,0,0,40.6,-74.0
Madame Vo,4.0,933,2,40.72925,-73.98612,0,0,40.6,-74.0
The Spaniard,3.5,313,2,40.7327497,-74.0021829,0,0,40.6,-74.2
Golda,4.0,133,2,40.68151,-73.95591,0,0,40.6,-74.0
Belli Osteria,4.5,273,2,40.6835199838354,-73.9669024162476,0,0,40.6,-74.0
Momofuku Ko,4.5,341,4,40.72474046278671,-73.99144358343166,0,0,40.6,-74.0
Falansai,4.0,249,2,40.70676,-73.92877,0,0,40.6,-74.0
Ix Restaurant,4.5,176,2,40.6609148441096,-73.9613892462263,0,0,40.6,-74.0
THEP Thai Restaurant,4.5,1741,2,40.77078,-73.95727,0,0,40.6,-74.0
Birds of a Feather,4.0,466,2,40.71442,-73.960441,0,0,40.6,-74.0
Faun,4.0,191,3,40.678271,-73.968883,0,0,40.6,-74.0
Gertie,4.0,110,2,40.712389,-73.9555675,0,0,40.6,-74.0
Someday Bar,4.5,54,2,40.68736,-73.98633,0,0,40.6,-74.0
Tanner Smiths,4.5,1864,2,40.76442,-73.98169,0,0,40.6,-74.0
Boqueria West 40th St,4.0,538,2,40.75558,-73.99012,0,0,40.6,-74.0
High Street On Hudson,4.0,438,2,40.73888,-74.00574,0,0,40.6,-74.2
Tipsy Shanghai,4.0,298,2,40.72929,-73.99882,0,0,40.6,-74.0
Quality Bistro,4.5,166,4,40.76306,-73.9786,0,0,40.6,-74.0
Dashi - Brooklyn,4.5,63,2,40.707885,-73.929212,0,0,40.6,-74.0
U-gu,4.5,162,2,40.69393,-73.96284,0,0,40.6,-74.0
Le French Diner,4.5,133,2,40.7218274586187,-73.9879689992204,0,0,40.6,-74.0
KazuNori  | The Original Hand Roll Bar,4.5,1170,2,40.74519,-73.98824,0,0,40.6,-74.0
Lena's Italian Kitchen,4.5,278,2,40.742664,-73.977783,0,0,40.6,-74.0
Korzo,4.0,469,2,40.66199,-73.99238,0,0,40.6,-74.0
La Vara,4.0,388,3,40.68781,-73.99576,0,0,40.6,-74.0
Shalom Japan,4.0,311,3,40.7091679,-73.9558028,0,0,40.6,-74.0
Kame,4.5,572,2,40.7474881059799,-73.996648862958,0,0,40.6,-74.0
St. Anselm,4.0,894,3,40.7143299,-73.95604,0,0,40.6,-74.0
Harry's,4.0,731,3,40.704512,-74.009834,0,0,40.6,-74.2
Yin Ji Chang Fen Rice Roll,4.0,298,2,40.71583,-73.999336,0,0,40.6,-74.0
Grill 21,4.0,555,2,40.73570710809612,-73.9799634876969,0,0,40.6,-74.0
K'OOK,4.0,472,2,40.72682,-73.98738,0,0,40.6,-74.0
Sapps,4.0,236,2,40.74762,-73.94008,0,0,40.6,-74.0
Scarpetta,4.0,2068,3,40.744509,-73.9856,0,0,40.6,-74.0
Barbalu Restaurant,4.0,324,2,40.7074747,-74.0020404,0,0,40.6,-74.2
Ruffian,4.5,242,3,40.7264,-73.98411,0,0,40.6,-74.0
Park Avenue Tavern,4.0,857,2,40.75031,-73.9783999,0,0,40.6,-74.0
The Quarter Brooklyn,4.0,209,2,40.6874192552749,-73.9748689904809,0,0,40.6,-74.0
Sweet Talk,4.0,259,2,40.6712112426758,-73.9909439086914,0,0,40.6,-74.0
Bowery Road,4.0,233,3,40.7333427,-73.9901924,0,0,40.6,-74.0
Thai Holic,4.5,500,2,40.693005,-73.971286,0,0,40.6,-74.0
Sabai Thai,4.5,369,2,40.74422,-73.98365,0,0,40.6,-74.0
Jacob's Pickles Time Out Market,4.5,68,2,40.70362,-73.99165,0,0,40.6,-74.0
Katz's Delicatessen,4.0,13373,2,40.722237,-73.9875259,0,0,40.6,-74.0
Dutch Freds,4.5,1726,2,40.760835,-73.987823,0,0,40.6,-74.0
Speedy Romeo,4.0,632,2,40.6875154792236,-73.959874469611,0,0,40.6,-74.0
Bijan's,4.0,616,2,40.68803,-73.98671,0,0,40.6,-74.0
Sai Gon Dep,4.0,182,2,40.74773,-73.97396,0,0,40.6,-74.0
Kyuramen Union Square,4.0,315,2,40.732913,-73.986699,0,0,40.6,-74.0
Lil Chef Mama,4.5,69,2,40.708453,-74.005321,0,0,40.6,-74.2
Chef Katsu Brooklyn,4.5,59,2,40.686813,-73.966352,0,0,40.6,-74.0
Employees Only,4.0,1506,3,40.73343,-74.00617,0,0,40.6,-74.2
Tailfeather,5.0,25,2,40.69415,-73.96089,0,0,40.6,-74.0
Peaches,3.5,1241,2,40.6818070319111,-73.9346463688382,0,0,40.6,-74.0
Bluebird,3.5,164,2,40.66182,-73.96174,0,0,40.6,-74.0
Tuk Tuk,4.0,726,2,40.743232,-73.954254,0,0,40.6,-74.0
Aoi Kitchen,4.0,146,2,40.72683167,-73.98754333,0,0,40.6,-74.0
WAU,4.0,83,2,40.78448,-73.97776,0,0,40.6,-74.0
The Grey Dog - Nolita,4.0,644,2,40.7229699,-73.99576,0,0,40.6,-74.0
Sunshine,4.0,380,2,40.6746035,-73.9631644,0,0,40.6,-74.0
Vic's,4.0,519,2,40.72693,-73.99319,0,0,40.6,-74.0
Ho Foods,4.0,355,2,40.72634,-73.98478,0,0,40.6,-74.0
GunBae Tribeca,4.0,326,2,40.714683,-74.010223,0,0,40.6,-74.2
Mulberry & Vine,4.0,322,2,40.71503807933552,-74.0101468023078,0,0,40.6,-74.2
Hillstone Restaurant,4.0,1160,3,40.758352,-73.969112,0,0,40.6,-74.0
Thai Diner,4.0,350,2,40.72071042964739,-73.9956057,0,0,40.6,-74.0
Flora,4.5,85,2,40.66452,-73.97989,0,0,40.6,-74.0
Bazar Tapas Bar and Restaurant,4.0,564,2,40.74443408735685,-73.99010027255314,0,0,40.6,-74.0
Mekong BK,4.0,92,2,40.6892852945551,-73.968862183392,0,0,40.6,-74.0
Top Thai Vintage,4.5,615,2,40.729907419973344,-74.00421380395268,0,0,40.6,-74.2
BoCaphe,4.0,1637,2,40.722062,-73.997587,0,0,40.6,-74.0
Pollo D' Oro,4.0,302,2,40.69506,-73.98339,0,0,40.6,-74.0
Barn Joo 35,4.0,2169,2,40.74964,-73.98582,0,0,40.6,-74.0
Pylos,4.5,1161,3,40.72608,-73.98415,0,0,40.6,-74.0
Bar Goto,4.5,245,2,40.72277,-73.98989,0,0,40.6,-74.0
Minetta Tavern,4.0,2299,3,40.7300047976758,-74.0006073834151,0,0,40.6,-74.2
Maison Yaki,3.5,118,3,40.67749,-73.96913,0,0,40.6,-74.0
Jora Restaurant & Bar,4.5,792,2,40.7438054,-73.9515007,0,0,40.6,-74.0
Pies-n-Thighs,4.0,3043,2,40.711191,-73.961424,0,0,40.6,-74.0
Lombardi's Pizza,4.0,6275,2,40.7215934960083,-73.9955956044561,0,0,40.6,-74.0
Le Fanfare,4.0,208,2,40.736202,-73.955558,0,0,40.6,-74.0
Oiji,4.5,587,3,40.72727,-73.98585,0,0,40.6,-74.0
Momosan Ramen & Sake - New York,4.0,1728,2,40.74993,-73.97746,0,0,40.6,-74.0
BLACKBARN,4.0,630,3,40.7431036278527,-73.9870538457459,0,0,40.6,-74.0
Sala Thai Restaurant,4.5,557,2,40.7801199,-73.98032,0,0,40.6,-74.0
Black Tap Craft Burgers & Beer,4.0,156,2,40.750089,-73.985986,0,0,40.6,-74.0
Totto Ramen - Midtown East,4.0,1217,2,40.756155,-73.968141,0,0,40.6,-74.0
The Warren,4.0,262,2,40.7331,-74.0067,0,0,40.6,-74.2
Chez Moi,4.0,427,2,40.6907305802403,-73.99551244328,0,0,40.6,-74.0
Eataly NYC Flatiron,4.0,5780,2,40.74200824886595,-73.98993910744127,0,0,40.6,-74.0
Jongro BBQ,4.0,2224,2,40.747514,-73.986884,0,0,40.6,-74.0
Santa Panza,4.5,193,2,40.6947,-73.93068,0,0,40.6,-74.0
Coppelia,4.0,1411,2,40.7389111700125,-73.9999985153443,0,0,40.6,-74.0
Loulou Petit Bistro & Speakeasy,4.0,334,3,40.7426966938186,-74.00017913437422,0,0,40.6,-74.2
